,Unnamed: 0,jmeno,pohlavi,datum_narozeni,vek,vek_dny_srpen31,body_za_vek,spadova_skolka,skolka_sourozence,bydliste_brno,prioritni_vek,id,mc
1935,2174,Marcela Růžičková,F,2021-03-17,2,166,3.3200000000000003,87,,True,False,87,kralovo_pole
1936,2351,Natálie Benešová,F,2020-11-13,2,-75,1000.0,87,,True,False,87,kralovo_pole
1937,2772,Zuzana Pospíšilová,F,2019-01-08,4,234,2044.68,87,,True,True,87,kralovo_pole
1938,2830,Alena Rýdlová,F,2021-04-17,2,135,2.7,87,,True,False,87,kralovo_pole
1939,2885,Blanka Procházková,F,2018-08-02,5,28,2080.56,87,,True,True,87,kralovo_pole
1940,3034,Eliška Vlčková,F,2019-09-27,3,-28,2000.0,87,,True,True,87,kralovo_pole
1941,3158,Kamila Kočová,F,2016-08-17,7,13,2160.26,87,,True,False,87,kralovo_pole
1942,136,Jiří Král,M,2017-08-01,6,29,2120.58,128,,True,True,128,bohunice
1943,486,Ondřej Kovařík,M,2017-12-25,5,-117,2080.0,128,,True,True,128,bohunice
1944,506,Ondřej Toman,M,2019-12-03,3,-95,2000.0,128,,True,True,128,bohunice
1945,620,Radim Šimek,M,2017-12-06,5,-98,2080.0,128,,True,True,128,bohunice
1946,637,Radim Navrátil,M,2021-05-27,2,95,1.9,128,,True,False,128,bohunice
1947,650,Jaroslav Pospíšil,M,2020-03-11,3,172,2003.44,128,,True,True,128,bohunice
1948,694,Josef Hájek,M,2016-12-09,6,-101,2120.0,128,,False,True,128,bohunice
1949,969,Ivan Němec,M,2021-02-20,2,191,3.82,128,,True,False,128,bohunice
1950,989,Ivan Kratochvíl,M,2021-01-30,2,212,4.24,128,,True,False,128,bohunice
1951,1221,Igor Svatoš,M,2019-12-02,3,-94,2000.0,128,,True,True,128,bohunice
1952,1291,Štefan Marek,M,2019-04-16,4,136,2042.72,128,,True,True,128,bohunice
1953,1594,Samuel Janda,M,2019-01-17,4,225,2044.5,128,,True,True,128,bohunice
1954,1910,Jana Rýdlová,F,2017-12-03,5,-95,2080.0,128,,True,True,128,bohunice
1955,2074,Lenka Vlčková,F,2021-08-24,2,6,0.12,128,,True,False,128,bohunice
1956,2099,Lucia Matějová,F,2018-04-15,5,137,2082.74,128,,True,True,128,bohunice
1957,2118,Lucia Kočová,F,2019-04-09,4,143,2042.86,128,,True,True,128,bohunice
1958,2386,Nikola Králová,F,2018-12-15,4,-107,2040.0,128,,True,True,128,bohunice
1959,2541,Renata Urbanová,F,2020-09-10,2,-11,1000.0,128,,True,False,128,bohunice
1960,2626,Soňa Králová,F,2019-05-29,4,93,2041.86,128,,True,True,128,bohunice
1961,2795,Zuzana Tomášková,F,2017-01-16,6,226,2124.52,128,,True,True,128,bohunice
1962,2902,Blanka Hájková,F,2019-09-16,3,-17,2000.0,128,,True,True,128,bohunice
1963,3043,Gabriela Dvořáková,F,2021-03-01,2,182,3.64,128,,True,False,128,bohunice
1964,138,Jiří Beneš,M,2016-09-16,6,-17,2120.0,71,,True,True,71,vinohrady
1965,521,Václav Svoboda,M,2020-01-13,3,230,2004.6,71,,True,True,71,vinohrady
1966,610,Radim Pospíšil,M,2018-07-06,5,55,2081.1,71,,True,True,71,vinohrady
1967,611,Radim Marek,M,2018-04-15,5,137,2082.74,71,,True,True,71,vinohrady
1968,632,Radim Horváth,M,2020-04-24,3,128,2002.56,71,,True,True,71,vinohrady
1969,996,Ivan Macháček,M,2020-01-05,3,238,2004.76,71,,True,True,71,vinohrady
1970,1060,Peter Šimek,M,2021-05-01,2,121,2.42,71,,True,False,71,vinohrady
1971,1151,Miroslav Kříž,M,2020-04-24,3,128,2002.56,71,,True,True,71,vinohrady
1972,1174,Richard Hájek,M,2018-03-07,5,176,2083.52,71,,True,True,71,vinohrady
1973,1180,Richard Šimek,M,2016-12-25,6,-117,2120.0,71,,True,True,71,vinohrady
1974,1227,Igor Konečný,M,2018-01-18,5,224,2084.48,71,,True,True,71,vinohrady
1975,1419,Viktor Bílý,M,2019-10-01,3,-32,2000.0,71,,True,True,71,vinohrady
1976,1588,Samuel Vlček,M,2018-09-28,4,-29,2040.0,71,,True,True,71,vinohrady
1977,1840,Ivana Nováková,F,2017-05-28,6,94,2121.88,71,,True,True,71,vinohrady
1978,1980,Kateřina Jelínková,F,2021-02-23,2,188,3.76,71,,True,False,71,vinohrady
1979,1981,Kateřina Urbanová,F,2019-01-13,4,229,2044.58,71,,True,True,71,vinohrady
1980,2066,Lenka Králová,F,2018-10-10,4,-41,2040.0,71,,True,True,71,vinohrady
1981,2093,Lucia Marešová,F,2017-11-12,5,-74,2080.0,71,,True,True,71,vinohrady
1982,2403,Patricia Dvořáková,F,2019-07-17,4,44,2040.88,71,,True,True,71,vinohrady
1983,2655,Tereza Bílá,F,2020-04-22,3,130,2002.6,71,,True,True,71,vinohrady
1984,2768,Zuzana Horáková,F,2017-07-20,6,41,2120.82,71,,True,True,71,vinohrady
1985,2807,Alena Veselá,F,2021-04-07,2,145,2.9,71,,True,False,71,vinohrady
1986,2872,Andrea Kopecká,F,2017-07-07,6,54,2121.08,71,,True,True,71,vinohrady
1987,2957,Daniela Tesařová,F,2020-08-31,2,-1,1000.0,71,,True,False,71,vinohrady
1988,3018,Eliška Tichá,F,2018-11-29,4,-91,2040.0,71,,True,True,71,vinohrady
1989,3144,Kamila Šimková,F,2020-11-20,2,-82,1000.0,71,,True,False,71,vinohrady
1990,3152,Kamila Kopecká,F,2019-12-10,3,-102,2000.0,71,,True,True,71,vinohrady
1991,3192,Lenka Kopecká,F,2019-06-30,4,61,2041.22,71,,True,True,71,vinohrady
1992,3199,Lenka Šťastná,F,2019-10-30,3,-61,2000.0,71,,True,True,71,vinohrady
1993,141,Jiří Svatoš,M,2017-04-21,6,131,2122.62,100,,True,True,100,zidenice
1994,174,Martin Hájek,M,2017-08-02,6,28,2120.56,100,,True,True,100,zidenice
1995,301,Lukáš Svatoš,M,2017-04-16,6,136,2122.72,100,,True,True,100,zidenice
1996,428,Adam Vlček,M,2018-08-31,4,-1,2040.0,100,,True,True,100,zidenice
1997,799,Filip Pekař,M,2020-06-11,3,80,2001.6,100,63.0,True,True,100,zidenice
1998,968,Ivan Horák,M,2021-05-10,2,112,2.24,100,,True,False,100,zidenice
1999,980,Ivan Šimek,M,2019-08-22,4,8,2040.16,100,,True,True,100,zidenice
2000,993,Ivan Polák,M,2016-07-28,7,33,2160.66,100,,True,False,100,zidenice
2001,1358,Juraj Staněk,M,2021-04-07,2,145,2.9,100,,True,False,100,zidenice
2002,1420,Viktor Šimek,M,2016-09-14,6,-15,2120.0,100,,True,True,100,zidenice
2003,1487,Erik Veselý,M,2018-03-25,5,158,2083.16,100,,True,True,100,zidenice
2004,1584,Samuel Vávra,M,2021-01-11,2,231,4.62,100,,True,False,100,zidenice
2005,1653,Barbora Marešová,F,2020-08-21,3,9,2000.18,100,,True,True,100,zidenice
2006,1938,Karolína Tichá,F,2019-05-29,4,93,2041.86,100,,True,True,100,zidenice
2007,2039,Klára Šťastná,F,2017-10-29,5,-60,2080.0,100,106.0,True,True,100,zidenice
2008,2419,Patricia Matějová,F,2016-08-25,7,5,2160.1,100,,True,False,100,zidenice
2009,2516,Petra Havlíčková,F,2019-11-01,3,-63,2000.0,100,,True,True,100,zidenice
2010,2664,Tereza Šimková,F,2018-06-26,5,65,2081.3,100,,True,True,100,zidenice
2011,2715,Veronika Tomášková,F,2017-07-17,6,44,2120.88,100,,True,True,100,zidenice
2012,2743,Zdeňka Pechová,F,2020-07-08,3,53,2001.06,100,,True,True,100,zidenice
2013,2751,Zdeňka Benešová,F,2021-03-09,2,174,3.48,100,,True,False,100,zidenice
2014,2944,Daniela Šimková,F,2018-06-04,5,87,2081.74,100,,True,True,100,zidenice
2015,147,Jiří Konečný,M,2017-03-06,6,177,2123.54,11,,True,True,11,sever
2016,263,Pavel Mach,M,2019-06-28,4,63,2041.26,11,,True,True,11,sever
2017,382,Marek Mareš,M,2019-11-28,3,-90,2000.0,11,,True,True,11,sever
2018,602,Radim Novotný,M,2016-08-22,7,8,2160.16,11,,True,False,11,sever
2019,647,Jaroslav Veselý,M,2017-01-16,6,226,2124.52,11,,True,True,11,sever
2020,776,Filip Král,M,2019-04-08,4,144,2042.88,11,,True,True,11,sever
2021,801,Aleš Svoboda,M,2018-05-08,5,114,2082.28,11,,True,True,11,sever
2022,882,Ján Novotný,M,2020-06-15,3,76,2001.52,11,,True,True,11,sever
2023,1066,Peter Toman,M,2016-11-14,6,-76,2120.0,11,,True,True,11,sever
2024,1160,Richard Novák,M,2019-12-09,3,-101,2000.0,11,,False,True,11,sever
2025,1256,Vladimír Král,M,2021-08-01,2,29,0.58,11,,True,False,11,sever
2026,2075,Lenka Tomášková,F,2018-02-23,5,188,2083.76,11,,True,True,11,sever
2027,2253,Michaela Marešová,F,2018-07-17,5,44,2080.88,11,,True,True,11,sever
2028,2271,Michaela Benešová,F,2021-07-28,2,33,0.66,11,,True,False,11,sever
2029,2341,Natálie Urbanová,F,2021-07-19,2,42,0.84,11,,True,False,11,sever
2030,2968,Dominika Horáková,F,2020-07-12,3,49,2000.98,11,,True,True,11,sever
2031,149,Jiří Kratochvíl,M,2018-11-16,4,-78,2040.0,106,,True,True,106,cernovice
2032,366,Marek Kovařík,M,2019-06-17,4,74,2041.48,106,,True,True,106,cernovice
2033,510,Ondřej Kadlec,M,2017-08-14,6,16,2120.32,106,,True,True,106,cernovice
2034,584,Tomáš Vávra,M,2019-12-24,3,-116,2000.0,106,,True,True,106,cernovice
2035,742,Radek Mareš,M,2021-08-02,2,28,0.56,106,,True,False,106,cernovice
2036,898,Ján Beneš,M,2016-07-24,7,37,2160.74,106,,True,False,106,cernovice
2037,925,Jozef Procházka,M,2019-08-29,4,1,2040.02,106,,True,True,106,cernovice
2038,1508,Erik Vlček,M,2016-12-22,6,-114,2120.0,106,,True,True,106,cernovice
2039,1519,Erik Pekař,M,2020-07-11,3,50,2001.0,106,,True,True,106,cernovice
2040,1611,Anna Malá,F,2020-09-07,2,-8,1000.0,106,,True,False,106,cernovice
2041,1852,Ivana Pospíšilová,F,2020-07-30,3,31,2000.62,106,,True,True,106,cernovice
2042,1924,Karolína Černá,F,2016-12-09,6,-101,2120.0,106,,False,True,106,cernovice
2043,1988,Kateřina Zábranská,F,2017-01-16,6,226,2124.52,106,,True,True,106,cernovice
2044,2262,Michaela Hájková,F,2018-06-09,5,82,2081.64,106,,True,True,106,cernovice
2045,2263,Michaela Pechová,F,2017-05-20,6,102,2122.04,106,,True,True,106,cernovice
2046,2349,Natálie Marečková,F,2017-02-19,6,192,2123.84,106,,True,True,106,cernovice
2047,2379,Nikola Matějová,F,2018-05-16,5,106,2082.12,106,,True,True,106,cernovice
2048,2495,Petra Bílá,F,2018-10-01,4,-32,2040.0,106,,True,True,106,cernovice
2049,2678,Tereza Kočová,F,2021-08-22,2,8,0.16,106,,True,False,106,cernovice
2050,2786,Zuzana Králová,F,2019-12-14,3,-106,2000.0,106,,True,True,106,cernovice
2051,2868,Andrea Zábranská,F,2017-12-14,5,-106,2080.0,106,,True,True,106,cernovice
2052,2949,Daniela Marečková,F,2018-03-30,5,153,2083.06,106,,True,True,106,cernovice
2053,156,Jiří Macháček,M,2020-03-25,3,158,2003.16,68,,True,True,68,bohunice
2054,212,Michal Urban,M,2016-09-09,6,-10,2120.0,68,,True,True,68,bohunice
2055,234,Michal Janda,M,2017-02-22,6,189,2123.78,68,,True,True,68,bohunice
2056,310,Lukáš Kadlec,M,2020-10-06,2,-37,1000.0,68,,True,False,68,bohunice
2057,535,Václav Fiala,M,2019-02-12,4,199,2043.98,68,,True,True,68,bohunice
2058,545,Václav Tomáš,M,2018-03-24,5,159,2083.18,68,,True,True,68,bohunice
2059,672,Jaroslav Horváth,M,2017-03-23,6,160,2123.2,68,76.0,True,True,68,bohunice
2060,739,Radek Bílý,M,2020-09-30,2,-31,1000.0,68,,True,False,68,bohunice
2061,820,Aleš Šimek,M,2019-11-06,3,-68,2000.0,68,,True,True,68,bohunice
2062,922,Jozef Novotný,M,2020-02-26,3,186,2003.72,68,,True,True,68,bohunice
2063,956,Jozef Macháček,M,2018-02-04,5,207,2084.14,68,,True,True,68,bohunice
2064,1127,Miroslav Veselý,M,2016-09-13,6,-14,2120.0,68,,True,True,68,bohunice
2065,1427,Viktor Konečný,M,2019-03-02,4,181,2043.62,68,,True,True,68,bohunice
2066,1742,Eva Hájková,F,2017-03-03,6,180,2123.6,68,97.0,True,True,68,bohunice
2067,1850,Ivana Křížová,F,2018-01-30,5,212,2084.24,68,,True,True,68,bohunice
2068,1932,Karolína Pospíšilová,F,2019-09-17,3,-18,2000.0,68,,True,True,68,bohunice
2069,1999,Kateřina Šťastná,F,2018-11-27,4,-89,2040.0,68,,True,True,68,bohunice
2070,2413,Patricia Marešová,F,2020-04-23,3,129,2002.58,68,,True,True,68,bohunice
2071,2507,Petra Vondráčková,F,2017-10-06,5,-37,2080.0,68,,True,True,68,bohunice
2072,2656,Tereza Konečná,F,2018-10-19,4,-50,2040.0,68,,True,True,68,bohunice
2073,2669,Tereza Marečková,F,2020-09-17,2,-18,1000.0,68,,True,False,68,bohunice
2074,2731,Zdeňka Malá,F,2020-12-03,2,-95,1000.0,68,,True,False,68,bohunice
2075,2778,Zuzana Tichá,F,2018-05-22,5,100,2082.0,68,99.0,True,True,68,bohunice
2076,2823,Alena Pechová,F,2020-02-06,3,206,2004.12,68,,True,True,68,bohunice
2077,2999,Dominika Šťastná,F,2019-09-02,3,-3,2000.0,68,,True,True,68,bohunice
2078,3061,Gabriela Urbanová,F,2018-06-17,5,74,2081.48,68,,True,True,68,bohunice
2079,157,Jiří Navrátil,M,2018-11-18,4,-80,2040.0,53,99.0,True,True,53,stred
2080,367,Marek Veselý,M,2020-05-16,3,106,2002.12,53,,True,True,53,stred
2081,495,Ondřej Fiala,M,2016-10-14,6,-45,2120.0,53,,True,True,53,stred
2082,556,Václav Macháček,M,2020-06-18,3,73,2001.46,53,,True,True,53,stred
2083,571,Tomáš Marek,M,2020-07-31,3,30,2000.6,53,,True,True,53,stred
2084,712,Josef Horváth,M,2021-07-28,2,33,0.66,53,,True,False,53,stred
2085,865,Milan Tomáš,M,2019-11-16,3,-78,2000.0,53,,True,True,53,stred
2086,912,Ján Horváth,M,2017-03-14,6,169,2123.38,53,,True,True,53,stred
2087,979,Ivan Bílý,M,2019-04-15,4,137,2042.74,53,,True,True,53,stred
2088,1399,Patrik Pekař,M,2016-10-02,6,-33,2120.0,53,,True,True,53,stred
2089,1600,Anna Nováková,F,2017-08-16,6,14,2120.28,53,,True,True,53,stred
2090,1776,Hana Konečná,F,2020-07-01,3,60,2001.2,53,40.0,True,True,53,stred
2091,1816,Helena Konečná,F,2021-02-26,2,185,3.7,53,,True,False,53,stred
2092,1929,Karolína Němcová,F,2018-03-05,5,178,2083.56,53,,True,True,53,stred
2093,2526,Renata Kučerová,F,2016-07-21,7,40,2160.8,53,39.0,True,False,53,stred
2094,2572,Simona Pospíšilová,F,2020-07-10,3,51,2001.02,53,,True,True,53,stred
2095,3100,Irena Jelínková,F,2019-03-08,4,175,2043.5,53,,True,True,53,stred
2096,162,Martin Novotný,M,2021-08-06,2,24,0.48,89,,True,False,89,zabovresky
2097,184,Martin Vávra,M,2017-09-23,5,-24,2080.0,89,,True,True,89,zabovresky
2098,215,Michal Fiala,M,2020-04-15,3,137,2002.74,89,,True,True,89,zabovresky
2099,651,Jaroslav Marek,M,2018-11-27,4,-89,2040.0,89,,True,True,89,zabovresky
2100,674,Jaroslav Janda,M,2017-10-11,5,-42,2080.0,89,,True,True,89,zabovresky
2101,753,Radek Polák,M,2017-09-02,5,-3,2080.0,89,,True,True,89,zabovresky
2102,809,Aleš Němec,M,2017-09-16,5,-17,2080.0,89,,True,True,89,zabovresky
2103,888,Ján Horák,M,2017-03-28,6,155,2123.1,89,,True,True,89,zabovresky
2104,936,Jozef Král,M,2020-07-18,3,43,2000.86,89,,True,True,89,zabovresky
2105,937,Jozef Růžička,M,2017-11-09,5,-71,2080.0,89,,True,True,89,zabovresky
2106,1143,Miroslav Mach,M,2017-02-05,6,206,2124.12,89,,True,True,89,zabovresky
2107,1249,Vladimír Němec,M,2017-12-17,5,-109,2080.0,89,,True,True,89,zabovresky
2108,1267,Vladimír Konečný,M,2021-02-13,2,198,3.96,89,,True,False,89,zabovresky
2109,1368,Patrik Horák,M,2021-02-08,2,203,4.0600000000000005,89,,True,False,89,zabovresky
2110,1625,Anna Hlaváčková,F,2017-06-08,6,83,2121.66,89,,True,True,89,zabovresky
2111,1798,Hana Kočová,F,2017-01-17,6,225,2124.5,89,,True,True,89,zabovresky
2112,1814,Helena Růžičková,F,2017-02-10,6,201,2124.02,89,,True,True,89,zabovresky
2113,1983,Kateřina Pechová,F,2019-09-01,3,-2,2000.0,89,,True,True,89,zabovresky
2114,2041,Lenka Svobodová,F,2017-03-04,6,179,2123.58,89,,True,True,89,zabovresky
2115,2134,Ludmila Růžičková,F,2017-08-31,5,-1,2080.0,89,,True,True,89,zabovresky
2116,2436,Patricia Havlíčková,F,2016-07-03,7,58,2161.16,89,,True,False,89,zabovresky
2117,2630,Soňa Rýdlová,F,2020-10-15,2,-46,1000.0,89,,True,False,89,zabovresky
2118,2667,Tereza Vondráčková,F,2020-10-17,2,-48,1000.0,89,,True,False,89,zabovresky
2119,2829,Alena Marečková,F,2020-05-22,3,100,2002.0,89,37.0,True,True,89,zabovresky
2120,2992,Dominika Kopecká,F,2020-10-24,2,-55,1000.0,89,,True,False,89,zabovresky
2121,163,Martin Dvořák,M,2017-03-19,6,164,2123.28,76,,True,True,76,lisen
2122,342,David Mareš,M,2016-10-14,6,-45,2120.0,76,,True,True,76,lisen
2123,423,Adam Mach,M,2016-09-26,6,-27,2120.0,76,,True,True,76,lisen
2124,430,Adam Kadlec,M,2017-04-17,6,135,2122.7,76,,True,True,76,lisen
2125,525,Václav Procházka,M,2017-02-26,6,185,2123.7,76,,True,True,76,lisen
2126,532,Václav Urban,M,2016-09-06,6,-7,2120.0,76,,True,True,76,lisen
2127,554,Václav Janda,M,2018-04-28,5,124,2082.48,76,,True,True,76,lisen
2128,666,Jaroslav Toman,M,2018-06-28,5,63,2081.26,76,,True,True,76,lisen
2129,755,Radek Dušek,M,2019-09-12,3,-13,2000.0,76,,True,True,76,lisen
2130,881,Ján Svoboda,M,2020-02-16,3,196,2003.92,76,,True,True,76,lisen
2131,1044,Peter Černý,M,2021-04-29,2,123,2.46,76,,True,False,76,lisen
2132,1589,Samuel Kratochvíl,M,2017-04-23,6,129,2122.58,76,,True,True,76,lisen
2133,2051,Lenka Malá,F,2016-10-08,6,-39,2120.0,76,,True,True,76,lisen
2134,2292,Monika Pospíšilová,F,2016-12-18,6,-110,2120.0,76,,True,True,76,lisen
2135,2345,Natálie Hlaváčková,F,2019-12-31,3,-123,2000.0,76,,True,True,76,lisen
2136,2402,Patricia Novotná,F,2020-09-29,2,-30,1000.0,76,,True,False,76,lisen
2137,2410,Patricia Křížová,F,2018-01-18,5,224,2084.48,76,,True,True,76,lisen
2138,2514,Petra Vlčková,F,2021-06-04,2,87,1.74,76,,True,False,76,lisen
2139,2522,Renata Novotná,F,2017-07-26,6,35,2120.7,76,,True,True,76,lisen
2140,3173,Lenka Marešová,F,2018-07-11,5,50,2081.0,76,,True,True,76,lisen
2141,168,Martin Horák,M,2021-02-05,2,206,4.12,126,,True,False,126,komin
2142,211,Michal Marek,M,2019-04-07,4,145,2042.9,126,,True,True,126,komin
2143,235,Michal Dušek,M,2016-08-29,7,1,2160.02,126,,True,False,126,komin
2144,302,Lukáš Mareš,M,2018-02-15,5,196,2083.92,126,,True,True,126,komin
2145,492,Ondřej Urban,M,2020-05-31,3,91,2001.82,126,,True,True,126,komin
2146,593,Tomáš Polák,M,2016-07-04,7,57,2161.14,126,,True,False,126,komin
2147,630,Radim Kadlec,M,2019-07-16,4,45,2040.9,126,,True,True,126,komin
2148,791,Filip Kříž,M,2019-04-18,4,134,2042.68,126,,True,True,126,komin
2149,1086,Andrej Kovařík,M,2016-08-09,7,21,2160.42,126,,True,False,126,komin
2150,1433,Viktor Polák,M,2017-12-26,5,-118,2080.0,126,,True,True,126,komin
2151,1492,Erik Urban,M,2019-10-24,3,-55,2000.0,126,,True,True,126,komin
2152,1783,Hana Pechová,F,2018-06-28,5,63,2081.26,126,,True,True,126,komin
2153,1825,Helena Hlaváčková,F,2019-01-07,4,235,2044.7,126,,True,True,126,komin
2154,1891,Jana Malá,F,2017-04-24,6,128,2122.56,126,,True,True,126,komin
2155,1966,Kateřina Kučerová,F,2017-02-28,6,183,2123.66,126,,True,True,126,komin
2156,2243,Michaela Dvořáková,F,2021-05-06,2,116,2.32,126,,True,False,126,komin
2157,2308,Monika Zábranská,F,2020-12-12,2,-104,1000.0,126,,True,False,126,komin
2158,2334,Natálie Růžičková,F,2020-05-05,3,117,2002.34,126,,True,True,126,komin
2159,2340,Natálie Jelínková,F,2017-11-01,5,-63,2080.0,126,,True,True,126,komin
2160,2430,Patricia Rýdlová,F,2018-10-13,4,-44,2040.0,126,,True,True,126,komin
2161,2442,Pavlína Novotná,F,2021-06-14,2,77,1.54,126,,True,False,126,komin
2162,2506,Petra Králová,F,2018-03-23,5,160,2083.2,126,25.0,True,True,126,komin
2163,2652,Tereza Pospíšilová,F,2020-12-20,2,-112,1000.0,126,,True,False,126,komin
2164,2697,Veronika Kadlecová,F,2021-06-24,2,67,1.34,126,,True,False,126,komin
2165,2716,Veronika Havlíčková,F,2020-08-08,3,22,2000.44,126,,True,True,126,komin
2166,2728,Zdeňka Horáková,F,2016-08-08,7,22,2160.44,126,,True,False,126,komin
2167,2734,Zdeňka Růžičková,F,2019-03-26,4,157,2043.14,126,,True,True,126,komin
2168,2761,Zuzana Svobodová,F,2018-06-27,5,64,2081.28,126,,True,True,126,komin
2169,3117,Irena Tesařová,F,2017-01-31,6,211,2124.22,126,,True,True,126,komin
2170,3149,Kamila Marečková,F,2019-08-09,4,21,2040.42,126,,True,True,126,komin
2171,170,Martin Pospíšil,M,2018-09-04,4,-5,2040.0,124,,True,True,124,stred
2172,416,Adam Král,M,2019-06-09,4,82,2041.64,124,,True,True,124,stred
2173,444,Jakub Černý,M,2018-02-22,5,189,2083.78,124,,True,True,124,stred
2174,628,Radim Vlček,M,2019-06-17,4,74,2041.48,124,,True,True,124,stred
2175,899,Ján Bílý,M,2019-05-24,4,98,2041.96,124,,True,True,124,stred
2176,960,Ivan Novák,M,2017-06-01,6,90,2121.8,124,,True,True,124,stred
2177,1042,Peter Novotný,M,2021-01-10,2,232,4.64,124,,True,False,124,stred
2178,1150,Miroslav Kadlec,M,2019-12-18,3,-110,2000.0,124,,True,True,124,stred
2179,1469,Róbert Kratochvíl,M,2019-09-07,3,-8,2000.0,124,,True,True,124,stred
2180,1485,Erik Procházka,M,2017-03-03,6,180,2123.6,124,67.0,True,True,124,stred
2181,1550,Matúš Kadlec,M,2017-10-13,5,-44,2080.0,124,,True,True,124,stred
2182,1681,Denisa Svobodová,F,2016-08-24,7,6,2160.12,124,,True,False,124,stred
2183,1731,Eva Malá,F,2018-10-31,4,-62,2040.0,124,,True,True,124,stred
2184,1803,Helena Dvořáková,F,2016-07-14,7,47,2160.94,124,,True,False,124,stred
2185,1861,Ivana Urbanová,F,2017-12-07,5,-99,2080.0,124,,True,True,124,stred
2186,1866,Ivana Králová,F,2020-05-03,3,119,2002.38,124,,True,True,124,stred
2187,2070,Lenka Rýdlová,F,2019-05-28,4,94,2041.88,124,,True,True,124,stred
2188,2854,Andrea Růžičková,F,2016-11-04,6,-66,2120.0,124,,True,True,124,stred
2189,2953,Daniela Křenková,F,2020-04-19,3,133,2002.66,124,,True,True,124,stred
2190,2983,Dominika Pechová,F,2016-12-17,6,-109,2120.0,124,,True,True,124,stred
2191,2986,Dominika Králová,F,2018-04-26,5,126,2082.52,124,,True,True,124,stred
2192,3001,Eliška Svobodová,F,2021-07-24,2,37,0.74,124,,True,False,124,stred
2193,3022,Eliška Hájková,F,2017-08-08,6,22,2120.44,124,,True,True,124,stred
2194,173,Martin Soukup,M,2020-01-16,3,227,2004.54,73,,True,True,73,kralovo_pole
2195,180,Martin Šimek,M,2017-10-15,5,-46,2080.0,73,,True,True,73,kralovo_pole
2196,232,Michal Horváth,M,2021-02-23,2,188,3.76,73,,True,False,73,kralovo_pole
2197,280,Lukáš Novák,M,2019-07-01,4,60,2041.2,73,92.0,True,True,73,kralovo_pole
2198,389,Marek Kratochvíl,M,2018-08-15,5,15,2080.3,73,,True,True,73,kralovo_pole
2199,471,Jakub Kříž,M,2019-12-27,3,-119,2000.0,73,,True,True,73,kralovo_pole
2200,1140,Miroslav Šimek,M,2020-11-04,2,-66,1000.0,73,,True,False,73,kralovo_pole
2201,1147,Miroslav Konečný,M,2016-09-02,6,-3,2120.0,73,,True,True,73,kralovo_pole
2202,1217,Igor Růžička,M,2019-09-25,3,-26,2000.0,73,,True,True,73,kralovo_pole
2203,1251,Vladimír Marek,M,2016-07-24,7,37,2160.74,73,,True,False,73,kralovo_pole
2204,1343,Juraj Mach,M,2017-01-10,6,232,2124.64,73,,True,True,73,kralovo_pole
2205,1382,Patrik Mareš,M,2020-08-02,3,28,2000.56,73,,True,True,73,kralovo_pole
2206,1506,Erik Toman,M,2020-04-05,3,147,2002.94,73,,True,True,73,kralovo_pole
2207,1572,Samuel Urban,M,2019-11-05,3,-67,2000.0,73,,True,True,73,kralovo_pole
2208,1694,Denisa Růžičková,F,2019-12-29,3,-121,2000.0,73,,True,True,73,kralovo_pole
2209,1815,Helena Bílá,F,2021-04-08,2,144,2.88,73,,True,False,73,kralovo_pole
2210,1893,Jana Marešová,F,2021-07-12,2,49,0.98,73,,True,False,73,kralovo_pole
2211,1900,Jana Jelínková,F,2021-05-21,2,101,2.02,73,,False,False,73,kralovo_pole
