,dite_id,jmeno,pohlavi,datum_narozeni,spadova_skolka,skolka_sourozence,bydliste_brno,prodlouzena_dochazka
882,882,Radek Test Beneš,M,2022-01-09,101,-1,True,False
3110,3110,Michaela Test Kočová,F,2020-09-22,123,-1,True,False
4265,4265,Stanislava Test Stará,F,2021-03-05,47,-1,True,False
274,274,Michal Test Dušek,M,2022-04-12,114,-1,True,False
4055,4055,Gabriela Test Pechová,F,2020-11-20,6,-1,True,False
2958,2958,Ludmila Test Rýdlová,F,2021-03-26,30,-1,True,False
2926,2926,Lucia Test Mrázková,F,2021-08-26,14,14,True,True
1886,1886,Vladislav Test Hájek,M,2020-08-02,68,-1,True,False
4158,4158,Kamila Test Rýdlová,F,2020-01-09,63,-1,True,False
1444,1444,Vladimír Test Černý,M,2021-09-26,46,-1,True,False
2538,2538,Hana Test Martínková,F,2021-03-22,119,-1,True,False
600,600,Ondřej Test Tomáš,M,2020-10-17,75,-1,True,False
1252,1252,Andrej Test Černý,M,2021-05-10,62,-1,True,False
4515,4515,Nela Test Dvořáková,F,2019-08-08,-1,-1,False,False
2635,2635,Ivana Test Málková,F,2018-07-04,-1,-1,False,False
161,161,Jiří Test Růžička,M,2021-03-23,92,-1,True,False
2651,2651,Jana Test Malá,F,2020-05-11,39,-1,True,False
706,706,Jáchym Test Dušek,M,2018-12-31,-1,-1,False,False
2272,2272,Štěpán Test Král,M,2020-08-09,113,-1,True,False
4441,4441,Miloslava Test Hlaváčková,F,2021-06-19,83,-1,True,False
2177,2177,Josef Test Růžička,M,2020-09-24,83,-1,True,False
3620,3620,Veronika Test Jelínková,F,2019-06-11,-1,-1,False,False
2797,2797,Klára Test Marešová,F,2018-02-02,-1,-1,False,False
89,89,Petr Test Málek,M,2019-03-16,-1,-1,False,False
3597,3597,Tereza Test Hajná,F,2019-10-09,91,-1,True,False
3074,3074,Michaela Test Novotná,F,2020-12-12,53,-1,True,False
541,541,Jakub Test Soukup,M,2020-06-19,46,-1,True,False
9,9,Jan Test Němec,M,2021-05-11,99,-1,True,False
985,985,Aleš Test Toman,M,2021-04-02,16,-1,True,False
2629,2629,Ivana Test Tesařová,F,2019-12-25,33,-1,True,False
3374,3374,Petra Test Růžičková,F,2020-11-19,85,59,True,False
1841,1841,Stanislav Test Růžička,M,2021-05-10,24,-1,True,False
3580,3580,Tereza Test Zábranská,F,2022-04-09,6,-1,True,False
2675,2675,Jana Test Tomášková,F,2020-10-23,81,-1,True,False
2974,2974,Ludmila Test Mrázková,F,2018-09-07,-1,-1,False,False
2225,2225,Karel Test Růžička,M,2022-08-06,65,-1,True,False
179,179,Jiří Test Navrátil,M,2020-05-08,75,-1,True,False
4047,4047,Gabriela Test Bílá,F,2020-12-20,15,-1,True,False
4198,4198,Lenka Test Hájková,F,2020-09-02,5,-1,True,False
2783,2783,Kateřina Test Weissová,F,2019-08-21,-1,48,False,False
1265,1265,Andrej Test Růžička,M,2021-07-03,132,-1,True,False
2217,2217,Karel Test Němec,M,2021-02-08,66,-1,True,False
2368,2368,Barbora Test Konečná,F,2020-12-30,5,-1,True,False
2694,2694,Karolína Test Kučerová,F,2019-07-29,-1,-1,False,False
4366,4366,Vladimíra Test Mrázková,F,2021-05-22,14,-1,True,False
1203,1203,Peter Test Dvořák,M,2021-05-28,101,-1,True,False
2403,2403,Denisa Test Dvořáková,F,2019-08-17,-1,-1,False,False
2616,2616,Ivana Test Šimková,F,2020-10-30,20,-1,True,False
117,117,Tomáš Test Svatoš,M,2021-05-29,79,-1,True,False
1095,1095,Ján Test Starý,M,2021-04-06,76,-1,True,False
2220,2220,Karel Test Urban,M,2022-07-21,84,-1,True,False
2951,2951,Ludmila Test Pechová,F,2021-12-17,11,-1,True,False
1866,1866,Stanislav Test Švadlenka,M,2020-04-25,34,-1,True,False
320,320,Pavel Test Polák,M,2019-09-07,138,-1,True,False
4238,4238,Stanislava Test Růžičková,F,2019-05-12,-1,-1,False,False
279,279,Michal Test Starý,M,2021-03-09,33,-1,True,False
1259,1259,Andrej Test Marek,M,2022-04-20,59,112,True,False
2203,2203,Josef Test Mareček,M,2020-09-27,116,-1,True,False
4509,4509,Marie Test Hajná,F,2019-04-29,-1,-1,False,False
2942,2942,Ludmila Test Růžičková,F,2021-03-11,90,-1,True,False
3643,3643,Veronika Test Málková,F,2020-12-08,18,-1,True,False
2511,2511,Hana Test Bílá,F,2018-06-15,-1,-1,False,False
1138,1138,Ivan Test Dušek,M,2021-07-13,86,-1,True,True
1034,1034,Milan Test Konečný,M,2021-07-13,5,-1,True,False
2911,2911,Lucia Test Benešová,F,2020-09-26,24,-1,True,False
3353,3353,Pavlína Test Stará,F,2022-03-23,124,-1,True,False
1365,1365,Richard Test Svatoš,M,2020-12-24,19,19,True,False
899,899,Radek Test Navrátil,M,2020-10-10,77,-1,True,False
275,275,Michal Test Navrátil,M,2020-11-17,81,-1,True,False
1975,1975,Kamil Test Veselý,M,2020-10-23,71,-1,True,False
86,86,Petr Test Smetana,M,2020-04-30,29,-1,True,False
1310,1310,Miroslav Test Hájek,M,2019-07-07,-1,-1,False,False
4176,4176,Lenka Test Nováková,F,2020-10-07,107,-1,True,False
15,15,Jan Test Fiala,M,2021-08-20,11,34,True,False
1922,1922,Vladimír Test Novotný,M,2021-01-05,18,30,True,False
2830,2830,Klára Test Mrázková,F,2020-09-17,72,-1,True,True
4307,4307,Vladislava Test Tomášková,F,2021-03-04,70,-1,True,False
2315,2315,Anna Test Malá,F,2018-04-23,-1,-1,False,False
4037,4037,Gabriela Test Procházková,F,2021-07-26,104,-1,True,False
2922,2922,Lucia Test Martínková,F,2019-05-19,-1,-1,False,False
3576,3576,Tereza Test Šimková,F,2021-01-19,59,-1,True,False
281,281,Michal Test Málek,M,2020-11-19,9,-1,True,False
4583,4583,Štěpánka Test Pechová,F,2022-08-14,103,-1,True,False
55,55,Petr Test Veselý,M,2021-04-06,134,-1,True,False
137,137,Tomáš Test Málek,M,2020-09-25,67,-1,True,False
2889,2889,Lucia Test Němcová,F,2019-09-12,48,-1,True,False
493,493,Adam Test Soukup,M,2018-11-06,-1,-1,False,False
2698,2698,Karolína Test Křížová,F,2020-06-25,108,-1,True,False
2880,2880,Lucia Test Nováková,F,2021-07-25,27,-1,True,False
3642,3642,Veronika Test Martínková,F,2021-08-17,48,-1,True,False
3239,3239,Nikola Test Pechová,F,2022-02-06,14,-1,True,False
3259,3259,Nikola Test Málková,F,2020-01-12,76,-1,True,False
763,763,Radim Test Mareček,M,2021-09-09,21,-1,True,True
805,805,Jaroslav Test Pekař,M,2021-04-15,16,-1,True,False
2648,2648,Jana Test Horáková,F,2020-07-28,131,-1,True,False
4410,4410,Květoslava Test Martínková,F,2021-03-02,138,-1,True,False
3522,3522,Soňa Test Tichá,F,2021-10-06,34,-1,True,False
2414,2414,Denisa Test Růžičková,F,2021-07-13,122,-1,True,False
500,500,Adam Test Šimek,M,2018-11-15,-1,-1,False,False
1009,1009,Milan Test Svoboda,M,2021-03-26,104,104,True,True
4523,4523,Nela Test Malá,F,2021-10-26,94,-1,True,False
214,214,Martin Test Mareš,M,2019-05-07,-1,-1,False,False
3115,3115,Michaela Test Málková,F,2021-11-08,76,-1,True,False
4109,4109,Irena Test Marečková,F,2021-04-17,95,-1,True,False
1815,1815,Samuel Test Starý,M,2021-05-13,92,-1,True,False
375,375,Lukáš Test Starý,M,2021-06-03,77,-1,True,False
1511,1511,Štefan Test Vávra,M,2018-09-25,-1,-1,False,False
2064,2064,Robin Test Novák,M,2018-11-09,-1,-1,False,False
3472,3472,Simona Test Konečná,F,2021-01-04,71,-1,True,False
4260,4260,Stanislava Test Havlíčková,F,2021-07-15,65,-1,True,False
725,725,Radim Test Procházka,M,2021-03-26,50,-1,True,True
3055,3055,Marta Test Benešová,F,2021-02-16,71,4,True,False
3565,3565,Tereza Test Marešová,F,2021-08-24,42,-1,True,False
4130,4130,Kamila Test Novotná,F,2018-12-07,-1,-1,False,False
2320,2320,Anna Test Konečná,F,2021-06-15,60,-1,True,False
1554,1554,Juraj Test Beneš,M,2021-07-25,55,-1,True,False
2716,2716,Karolína Test Zábranská,F,2020-07-30,133,-1,True,False
4365,4365,Vladimíra Test Hajná,F,2022-08-28,83,-1,True,False
3067,3067,Marta Test Málková,F,2021-10-29,104,-1,True,False
4026,4026,Eliška Test Martínková,F,2021-02-12,45,-1,True,False
1620,1620,Patrik Test Staněk,M,2019-01-01,-1,-1,False,False
1367,1367,Richard Test Vávra,M,2021-10-19,88,-1,True,False
2782,2782,Kateřina Test Mrázková,F,2021-01-10,117,-1,True,False
3414,3414,Renata Test Kučerová,F,2021-01-12,34,-1,True,False
3464,3464,Simona Test Horáková,F,2019-07-22,-1,-1,False,False
2978,2978,Marcela Test Novotná,F,2021-05-23,6,-1,True,False
2174,2174,Josef Test Hájek,M,2022-07-28,75,-1,True,False
783,783,Jaroslav Test Fiala,M,2021-05-19,58,-1,True,False
87,87,Petr Test Starý,M,2021-03-30,118,118,True,True
3641,3641,Veronika Test Stará,F,2021-08-14,48,-1,True,False
3216,3216,Nikola Test Nováková,F,2021-06-03,2,128,True,False
1305,1305,Miroslav Test Němec,M,2021-01-07,61,-1,True,False
1343,1343,Miroslav Test Weiss,M,2021-05-23,124,-1,True,True
4405,4405,Květoslava Test Tesařová,F,2020-09-11,0,-1,True,False
3489,3489,Simona Test Křenková,F,2022-07-19,111,-1,True,False
315,315,Pavel Test Vlček,M,2020-10-05,55,-1,True,False
2247,2247,Karel Test Starý,M,2018-01-16,-1,-1,False,False
1309,1309,Miroslav Test Soukup,M,2020-12-14,37,-1,True,False
1871,1871,Stanislav Test Weiss,M,2021-11-13,17,-1,True,False
719,719,Jáchym Test Weiss,M,2020-04-26,58,-1,True,True
2659,2659,Jana Test Matějová,F,2020-11-21,77,-1,True,False
3946,3946,Dominika Test Křížová,F,2021-01-18,105,-1,True,False
3781,3781,Alena Test Tesařová,F,2021-01-15,47,-1,True,False
182,182,Jiří Test Smetana,M,2019-09-08,71,-1,True,False
3828,3828,Andrea Test Havlíčková,F,2019-07-31,-1,-1,False,False
2805,2805,Klára Test Urbanová,F,2021-01-29,124,-1,True,False
1289,1289,Andrej Test Málek,M,2019-01-08,-1,-1,False,False
2441,2441,Denisa Test Stará,F,2021-02-25,67,-1,True,False
2075,2075,Robin Test Marek,M,2021-08-09,76,-1,True,False
4256,4256,Stanislava Test Kopecká,F,2021-08-04,92,-1,True,False
975,975,Aleš Test Fiala,M,2021-10-24,122,-1,True,True
1900,1900,Vladislav Test Kratochvíl,M,2022-04-22,46,46,True,False
1591,1591,Patrik Test Veselý,M,2021-02-04,46,-1,True,False
1481,1481,Vladimír Test Málek,M,2021-02-05,96,-1,True,False
2008,2008,Kamil Test Martínek,M,2021-11-18,77,-1,True,False
2231,2231,Karel Test Vávra,M,2021-03-24,104,-1,True,False
4534,4534,Nela Test Hájková,F,2021-05-25,121,-1,True,False
196,196,Martin Test Černý,M,2021-03-13,9,-1,True,False
1804,1804,Samuel Test Kratochvíl,M,2020-02-13,104,-1,True,False
759,759,Radim Test Starý,M,2022-06-21,14,-1,True,False
3415,3415,Renata Test Veselá,F,2019-03-19,-1,-1,False,False
2899,2899,Lucia Test Matějová,F,2018-09-27,-1,20,False,False
1286,1286,Andrej Test Smetana,M,2020-03-02,23,-1,True,False
3179,3179,Natálie Test Malá,F,2021-01-04,133,-1,True,False
995,995,Aleš Test Navrátil,M,2018-01-24,-1,-1,False,False
2037,2037,Miloslav Test Svatoš,M,2021-08-28,137,-1,True,False
2194,2194,Josef Test Dušek,M,2021-01-07,19,-1,True,False
885,885,Radek Test Svatoš,M,2020-09-28,9,-1,True,False
3610,3610,Veronika Test Křížová,F,2022-01-29,16,-1,True,False
3710,3710,Zuzana Test Růžičková,F,2021-09-20,99,-1,True,False
351,351,Lukáš Test Fiala,M,2020-05-25,105,-1,True,False
2358,2358,Barbora Test Kučerová,F,2021-01-07,101,-1,True,False
336,336,Lukáš Test Novák,M,2022-01-10,71,-1,True,False
1388,1388,Richard Test Mach,M,2021-08-09,27,27,True,False
3558,3558,Tereza Test Kučerová,F,2021-10-08,124,-1,True,False
3549,3549,Soňa Test Hajná,F,2021-03-08,79,-1,True,False
2787,2787,Klára Test Dvořáková,F,2021-05-09,95,-1,True,False
3135,3135,Monika Test Bílá,F,2020-06-18,37,-1,True,False
3737,3737,Zuzana Test Stará,F,2021-08-08,52,-1,True,False
4277,4277,Vladislava Test Procházková,F,2022-08-04,101,-1,True,False
2665,2665,Jana Test Hlaváčková,F,2021-12-05,99,-1,True,False
2469,2469,Eva Test Urbanová,F,2021-04-14,54,-1,True,False
727,727,Radim Test Veselý,M,2021-02-14,125,-1,True,False
576,576,Ondřej Test Novák,M,2018-07-24,-1,-1,False,False
332,332,Pavel Test Mach,M,2020-08-27,38,-1,True,False
1430,1430,Igor Test Smetana,M,2021-09-10,40,-1,True,False
382,382,Lukáš Test Mrázek,M,2019-10-11,84,-1,True,False
1751,1751,Matúš Test Vávra,M,2021-11-24,132,-1,True,False
185,185,Jiří Test Málek,M,2022-03-25,58,-1,True,False
4607,4607,Štěpánka Test Weissová,F,2021-02-05,79,-1,True,False
2502,2502,Hana Test Kučerová,F,2021-02-06,137,-1,True,False
2029,2029,Miloslav Test Soukup,M,2018-09-27,-1,-1,False,False
4240,4240,Stanislava Test Konečná,F,2020-03-18,137,-1,True,False
1495,1495,Štefan Test Veselý,M,2021-06-16,71,-1,True,False
3660,3660,Zdeňka Test Pospíšilová,F,2021-01-25,37,-1,True,False
3587,3587,Tereza Test Tomášková,F,2020-08-02,105,-1,True,False
506,506,Adam Test Konečný,M,2021-04-01,20,-1,True,False
318,318,Pavel Test Kříž,M,2022-02-09,21,-1,True,False
3311,3311,Patricia Test Weissová,F,2021-12-10,87,-1,True,False
3384,3384,Petra Test Šimková,F,2021-03-30,21,-1,True,False
1002,1002,Aleš Test Švadlenka,M,2018-11-23,-1,-1,False,False
439,439,Marek Test Veselý,M,2021-06-10,58,-1,True,False
1593,1593,Patrik Test Němec,M,2022-04-10,99,-1,True,False
896,896,Radek Test Polák,M,2021-05-31,124,-1,True,False
614,614,Ondřej Test Smetana,M,2021-08-20,40,-1,True,False
2853,2853,Lenka Test Urbanová,F,2022-05-14,24,111,True,False
3112,3112,Michaela Test Smetanová,F,2019-03-23,-1,-1,False,False
4290,4290,Vladislava Test Tichá,F,2020-04-15,30,-1,True,False
4182,4182,Lenka Test Kučerová,F,2021-08-28,47,-1,True,False
1612,1612,Patrik Test Kratochvíl,M,2020-03-25,54,-1,True,False
4292,4292,Vladislava Test Jelínková,F,2021-04-14,76,-1,True,False
2431,2431,Denisa Test Benešová,F,2022-05-31,103,-1,True,True
4164,4164,Kamila Test Havlíčková,F,2019-02-23,-1,-1,False,False
2086,2086,Robin Test Mareš,M,2020-12-02,21,-1,True,False
4155,4155,Kamila Test Vondráčková,F,2021-08-15,62,-1,True,False
606,606,Ondřej Test Kříž,M,2020-10-08,82,-1,True,False
1038,1038,Milan Test Kříž,M,2020-09-17,37,-1,True,True
795,795,Jaroslav Test Vlček,M,2021-04-30,48,-1,True,False
1705,1705,Erik Test Toman,M,2021-03-05,73,-1,True,False
171,171,Jiří Test Vlček,M,2021-08-04,65,-1,True,False
1873,1873,Vladislav Test Svoboda,M,2021-04-01,105,-1,True,False
2816,2816,Klára Test Kopecká,F,2019-12-10,103,-1,True,False
428,428,David Test Mach,M,2018-12-29,-1,-1,False,False
2377,2377,Barbora Test Hlaváčková,F,2020-09-29,21,21,True,False
864,864,Radek Test Novák,M,2020-12-26,47,-1,True,False
4147,4147,Kamila Test Matějová,F,2020-01-19,82,-1,True,False
1628,1628,Patrik Test Mach,M,2022-05-05,98,-1,True,False
1332,1332,Miroslav Test Staněk,M,2021-10-13,115,-1,True,False
4025,4025,Eliška Test Stará,F,2020-05-29,138,-1,True,False
623,623,Ondřej Test Weiss,M,2020-05-07,50,-1,True,False
3526,3526,Soňa Test Hájková,F,2020-04-27,45,-1,True,False
160,160,Jiří Test Král,M,2021-02-05,18,-1,True,False
3516,3516,Soňa Test Pospíšilová,F,2021-09-22,70,-1,True,False
4274,4274,Vladislava Test Novotná,F,2019-03-10,-1,-1,False,False
4592,4592,Štěpánka Test Kopecká,F,2020-05-15,117,-1,True,False
303,303,Pavel Test Fiala,M,2021-02-10,38,-1,True,False
946,946,Filip Test Dušek,M,2022-08-13,23,-1,True,False
1083,1083,Ján Test Vlček,M,2020-09-25,71,-1,True,False
2515,2515,Hana Test Matějová,F,2021-04-25,25,-1,True,False
136,136,Tomáš Test Martínek,M,2020-02-28,107,-1,True,False
4092,4092,Irena Test Pospíšilová,F,2021-04-19,94,-1,True,False
1488,1488,Štefan Test Novák,M,2021-04-18,37,-1,True,False
4003,4003,Eliška Test Matějová,F,2021-12-23,38,-1,True,False
2876,2876,Lenka Test Švadlenková,F,2021-08-19,81,-1,True,False
1219,1219,Peter Test Bílý,M,2019-05-17,-1,-1,False,False
3302,3302,Patricia Test Kočová,F,2020-08-29,138,-1,True,False
2650,2650,Jana Test Křížová,F,2020-10-14,49,-1,True,False
99,99,Tomáš Test Dvořák,M,2021-08-22,116,-1,True,False
2448,2448,Eva Test Nováková,F,2020-02-03,97,-1,True,False
1616,1616,Patrik Test Polák,M,2020-10-16,10,-1,True,False
3989,3989,Eliška Test Procházková,F,2021-07-24,14,-1,True,False
3111,3111,Michaela Test Šťastná,F,2018-11-15,-1,-1,False,True
3911,3911,Daniela Test Pechová,F,2021-04-05,9,-1,True,False
1313,1313,Miroslav Test Růžička,M,2019-06-05,-1,6,False,False
4146,4146,Kamila Test Tichá,F,2022-03-27,55,55,True,False
205,205,Martin Test Soukup,M,2021-08-22,87,-1,True,False
3871,3871,Blanka Test Benešová,F,2020-09-08,99,-1,True,False
234,234,Martin Test Švadlenka,M,2020-09-25,47,-1,True,False
640,640,Václav Test Král,M,2022-04-17,125,-1,True,False
3662,3662,Zdeňka Test Růžičková,F,2021-08-08,118,-1,True,False
2211,2211,Karel Test Dvořák,M,2020-06-26,39,-1,True,False
3592,3592,Tereza Test Smetanová,F,2022-01-21,54,-1,True,False
2748,2748,Kateřina Test Pospíšilová,F,2019-09-24,104,-1,True,False
415,415,David Test Horváth,M,2021-06-04,110,-1,True,False
2062,2062,Miloslav Test Mrázek,M,2019-09-13,45,-1,True,False
2045,2045,Miloslav Test Kadlec,M,2022-03-03,95,-1,True,False
3857,3857,Blanka Test Kadlecová,F,2020-10-11,70,-1,True,False
337,337,Lukáš Test Svoboda,M,2022-04-21,79,-1,True,False
4407,4407,Květoslava Test Šťastná,F,2022-06-19,53,-1,True,False
3486,3486,Simona Test Rýdlová,F,2020-11-19,18,-1,True,False
992,992,Aleš Test Polák,M,2021-10-11,88,-1,True,False
4532,4532,Nela Test Jelínková,F,2021-01-24,115,-1,True,False
636,636,Václav Test Urban,M,2021-03-13,79,79,True,False
4030,4030,Eliška Test Mrázková,F,2020-08-08,115,-1,True,False
3980,3980,Dominika Test Švadlenková,F,2021-11-21,15,-1,True,False
4058,4058,Gabriela Test Králová,F,2021-10-30,116,-1,True,False
2770,2770,Kateřina Test Vlčková,F,2021-01-04,133,-1,True,False
2498,2498,Hana Test Novotná,F,2018-09-15,-1,-1,False,False
3536,3536,Soňa Test Kopecká,F,2020-06-11,127,127,True,False
247,247,Michal Test Veselý,M,2021-07-22,135,-1,True,False
3358,3358,Pavlína Test Mrázková,F,2021-01-21,31,-1,True,False
1817,1817,Samuel Test Málek,M,2020-12-01,48,-1,True,False
1589,1589,Patrik Test Procházka,M,2021-05-11,25,-1,True,False
1194,1194,Anton Test Švadlenka,M,2021-03-14,50,-1,True,False
4359,4359,Vladimíra Test Šťastná,F,2021-08-27,27,-1,True,False
1353,1353,Richard Test Němec,M,2022-03-08,1,-1,True,False
474,474,Marek Test Švadlenka,M,2021-07-26,8,-1,True,False
2925,2925,Lucia Test Hajná,F,2020-10-16,12,-1,True,False
3339,3339,Pavlína Test Vondráčková,F,2021-07-10,37,-1,True,False
2139,2139,Jindřich Test Vlček,M,2021-04-28,87,-1,True,False
2204,2204,Josef Test Mach,M,2021-03-20,28,-1,True,False
2387,2387,Barbora Test Tomášková,F,2021-06-19,50,-1,True,False
704,704,Jáchym Test Polák,M,2021-10-10,137,-1,True,False
2513,2513,Hana Test Kadlecová,F,2020-03-18,92,92,True,False
2168,2168,Josef Test Horák,M,2020-02-09,115,-1,True,False
1387,1387,Richard Test Mareček,M,2019-03-29,-1,-1,False,False
2640,2640,Jana Test Nováková,F,2020-12-03,27,-1,True,False
4108,4108,Irena Test Zábranská,F,2022-03-17,43,-1,True,False
4268,4268,Stanislava Test Švadlenková,F,2022-08-04,48,-1,True,False
1440,1440,Vladimír Test Novák,M,2020-11-22,124,124,True,False
3411,3411,Renata Test Dvořáková,F,2020-11-05,40,-1,True,False
903,903,Radek Test Starý,M,2021-08-08,122,-1,True,False
1396,1396,Igor Test Černý,M,2020-10-05,70,-1,True,False
1357,1357,Richard Test Soukup,M,2020-11-02,35,-1,True,False
3030,3030,Marta Test Kučerová,F,2019-10-31,21,-1,True,False
3151,3151,Monika Test Benešová,F,2021-01-23,23,-1,True,False
3924,3924,Daniela Test Havlíčková,F,2020-12-29,82,-1,True,False
2166,2166,Josef Test Kovařík,M,2020-12-02,113,-1,True,False
3847,3847,Blanka Test Veselá,F,2020-12-01,18,-1,True,False
3959,3959,Dominika Test Pechová,F,2020-11-24,23,23,True,False
1845,1845,Stanislav Test Svatoš,M,2021-08-19,50,-1,True,False
786,786,Jaroslav Test Beneš,M,2020-08-27,119,-1,True,False
2762,2762,Kateřina Test Králová,F,2020-11-20,115,-1,True,False
1872,1872,Vladislav Test Novák,M,2021-12-06,18,-1,True,False
3292,3292,Patricia Test Zábranská,F,2019-12-26,58,-1,True,False
3633,3633,Veronika Test Křenková,F,2021-01-22,11,-1,True,False
2418,2418,Denisa Test Tichá,F,2021-12-17,83,-1,True,False
2305,2305,Anna Test Svobodová,F,2022-06-03,38,-1,True,True
3468,3468,Simona Test Pospíšilová,F,2018-10-28,-1,-1,False,False
3668,3668,Zdeňka Test Jelínková,F,2021-05-28,22,-1,True,False
1699,1699,Erik Test Bílý,M,2019-06-23,-1,-1,False,False
1986,1986,Kamil Test Beneš,M,2021-01-19,54,-1,True,False
3455,3455,Renata Test Weissová,F,2020-10-10,86,-1,True,False
492,492,Adam Test Urban,M,2021-05-27,39,-1,True,False
1661,1661,Viktor Test Kadlec,M,2020-10-31,99,-1,True,False
4070,4070,Gabriela Test Kočová,F,2021-11-09,7,-1,True,False
3175,3175,Natálie Test Veselá,F,2018-10-15,-1,-1,False,False
3775,3775,Alena Test Benešová,F,2019-06-05,-1,-1,False,False
978,978,Aleš Test Beneš,M,2019-07-19,-1,-1,False,False
313,313,Pavel Test Toman,M,2020-10-24,72,-1,True,False
4131,4131,Kamila Test Dvořáková,F,2021-05-12,100,-1,True,False
1472,1472,Vladimír Test Polák,M,2022-06-03,120,-1,True,False
2813,2813,Klára Test Marečková,F,2021-04-02,91,-1,True,False
1141,1141,Ivan Test Pekař,M,2021-01-24,18,-1,True,False
