,id_dite,jmeno,pohlavi,datum_narozeni,vek,vek_dny_srpen31,body_za_vek_roky,body_za_vek_dny,spadova_skolka,skolka_sourozence,bydliste_brno,prioritni_vek,prodlouzena_dochazka
2080,2080,Lucia Nováková,F,2018-11-03,4,-65,2040,0.0,0,,True,True,False
2081,2081,Lucia Svobodová,F,2020-08-29,3,1,2000,0.02,3,,True,True,False
2082,2082,Lucia Novotná,F,2018-03-16,5,167,2080,3.34,1,,True,True,False
2083,2083,Lucia Dvořáková,F,2019-12-27,3,-119,2000,0.0,2,,True,True,False
2084,2084,Lucia Černá,F,2018-06-04,5,87,2080,1.74,2,,True,True,False
2085,2085,Lucia Procházková,F,2016-08-19,7,11,2160,0.22,2,,True,False,False
2086,2086,Lucia Kučerová,F,2021-03-23,2,160,0,3.2,3,3.0,True,False,False
2087,2087,Lucia Veselá,F,2021-06-18,2,73,0,1.46,3,,True,False,False
2088,2088,Lucia Horáková,F,2020-12-02,2,-94,1000,0.0,2,,True,False,False
2089,2089,Lucia Němcová,F,2017-11-29,5,-91,2080,0.0,0,,True,True,False
2090,2090,Lucia Křížová,F,2020-10-11,2,-42,1000,0.0,3,,False,False,False
2091,2091,Lucia Malá,F,2017-02-22,6,189,2120,3.7800000000000002,3,,False,True,False
2092,2092,Lucia Pospíšilová,F,2021-02-22,2,189,0,3.7800000000000002,1,,False,False,False
2093,2093,Lucia Marešová,F,2017-06-26,6,65,2120,1.3,0,,True,True,False
2094,2094,Lucia Růžičková,F,2016-10-31,6,-62,2120,0.0,1,,True,True,False
2095,2095,Lucia Bílá,F,2017-04-20,6,132,2120,2.64,2,,True,True,True
2096,2096,Lucia Konečná,F,2021-01-09,2,233,0,4.66,3,,True,False,False
2097,2097,Lucia Kadlecová,F,2020-11-17,2,-79,1000,0.0,3,,True,False,False
2098,2098,Lucia Tichá,F,2020-09-19,2,-20,1000,0.0,2,3.0,True,False,False
2099,2099,Lucia Matějová,F,2017-04-19,6,133,2120,2.66,2,,True,True,False
2100,2100,Lucia Jelínková,F,2021-01-30,2,212,0,4.24,2,,True,False,False
2101,2101,Lucia Urbanová,F,2017-02-27,6,184,2120,3.68,3,,True,True,False
2102,2102,Lucia Hájková,F,2021-08-28,2,2,0,0.04,3,,True,False,False
2103,2103,Lucia Pechová,F,2018-08-05,5,25,2080,0.5,3,,True,True,False
2104,2104,Lucia Šimková,F,2021-02-21,2,190,0,3.8000000000000003,1,,True,False,False
2105,2105,Lucia Hlaváčková,F,2021-04-10,2,142,0,2.84,2,,True,False,False
2106,2106,Lucia Králová,F,2020-03-01,3,182,2000,3.64,1,,True,True,False
2107,2107,Lucia Vondráčková,F,2019-05-08,4,114,2040,2.2800000000000002,2,,True,True,False
2108,2108,Lucia Zábranská,F,2018-09-29,4,-30,2040,0.0,1,,True,True,False
2109,2109,Lucia Marečková,F,2019-04-07,4,145,2040,2.9,3,,True,True,False
2110,2110,Lucia Rýdlová,F,2021-06-06,2,85,0,1.7,2,,True,False,False
2111,2111,Lucia Benešová,F,2021-05-01,2,121,0,2.42,3,,True,False,False
2112,2112,Lucia Kopecká,F,2021-01-24,2,218,0,4.36,1,,True,False,False
2113,2113,Lucia Křenková,F,2018-04-27,5,125,2080,2.5,1,,True,True,False
2114,2114,Lucia Vlčková,F,2018-06-26,5,65,2080,1.3,3,,True,True,False
2115,2115,Lucia Tomášková,F,2021-08-24,2,6,0,0.12,1,,True,False,False
2116,2116,Lucia Havlíčková,F,2016-12-24,6,-116,2120,0.0,3,,True,True,False
2117,2117,Lucia Tesařová,F,2018-02-24,5,187,2080,3.74,1,,True,True,False
2118,2118,Lucia Kočová,F,2018-12-29,4,-121,2040,0.0,3,,True,True,False
2119,2119,Lucia Šťastná,F,2020-08-31,2,-1,1000,0.0,3,,True,False,False
2120,2120,Ludmila Nováková,F,2018-05-19,5,103,2080,2.06,1,,True,True,False
2121,2121,Ludmila Svobodová,F,2018-01-16,5,226,2080,4.5200000000000005,0,,True,True,False
2122,2122,Ludmila Novotná,F,2019-08-13,4,17,2040,0.34,1,,True,True,False
2123,2123,Ludmila Dvořáková,F,2019-04-08,4,144,2040,2.88,1,,True,True,False
2124,2124,Ludmila Černá,F,2016-07-22,7,39,2160,0.78,0,,True,False,False
2125,2125,Ludmila Procházková,F,2016-07-24,7,37,2160,0.74,0,,True,False,False
2126,2126,Ludmila Kučerová,F,2019-01-03,4,239,2040,4.78,1,,True,True,False
2127,2127,Ludmila Veselá,F,2016-07-28,7,33,2160,0.66,2,,True,False,True
2128,2128,Ludmila Horáková,F,2021-02-26,2,185,0,3.7,1,,True,False,False
2129,2129,Ludmila Němcová,F,2020-01-25,3,218,2000,4.36,2,,True,True,False
2130,2130,Ludmila Křížová,F,2019-03-19,4,164,2040,3.2800000000000002,3,,True,True,False
2131,2131,Ludmila Malá,F,2021-07-06,2,55,0,1.1,3,,True,False,False
2132,2132,Ludmila Pospíšilová,F,2017-04-22,6,130,2120,2.6,2,,True,True,False
2133,2133,Ludmila Marešová,F,2017-03-19,6,164,2120,3.2800000000000002,3,,True,True,False
2134,2134,Ludmila Růžičková,F,2018-10-30,4,-61,2040,0.0,2,,True,True,False
2135,2135,Ludmila Bílá,F,2018-06-27,5,64,2080,1.28,1,,True,True,False
2136,2136,Ludmila Konečná,F,2020-10-19,2,-50,1000,0.0,0,,True,False,False
2137,2137,Ludmila Kadlecová,F,2018-09-19,4,-20,2040,0.0,3,3.0,True,True,False
2138,2138,Ludmila Tichá,F,2019-08-26,4,4,2040,0.08,0,,True,True,False
2139,2139,Ludmila Matějová,F,2018-07-31,5,30,2080,0.6,0,,True,True,False
2140,2140,Ludmila Jelínková,F,2016-08-24,7,6,2160,0.12,3,,True,False,False
2141,2141,Ludmila Urbanová,F,2017-11-30,5,-92,2080,0.0,1,,True,True,False
2142,2142,Ludmila Hájková,F,2016-12-19,6,-111,2120,0.0,2,,True,True,False
2143,2143,Ludmila Pechová,F,2021-06-30,2,61,0,1.22,0,,True,False,False
2144,2144,Ludmila Šimková,F,2019-11-21,3,-83,2000,0.0,1,,True,True,False
2145,2145,Ludmila Hlaváčková,F,2019-08-06,4,24,2040,0.48,0,,True,True,False
2146,2146,Ludmila Králová,F,2019-12-02,3,-94,2000,0.0,1,,True,True,False
2147,2147,Ludmila Vondráčková,F,2021-05-02,2,120,0,2.4,3,2.0,True,False,False
2148,2148,Ludmila Zábranská,F,2020-09-03,2,-4,1000,0.0,1,,True,False,False
2149,2149,Ludmila Marečková,F,2021-01-27,2,215,0,4.3,2,,True,False,False
2150,2150,Ludmila Rýdlová,F,2021-07-30,2,31,0,0.62,3,,True,False,False
2151,2151,Ludmila Benešová,F,2017-05-16,6,106,2120,2.12,1,,True,True,False
2152,2152,Ludmila Kopecká,F,2020-08-14,3,16,2000,0.32,0,,True,True,False
2153,2153,Ludmila Křenková,F,2020-07-17,3,44,2000,0.88,1,,True,True,False
2154,2154,Ludmila Vlčková,F,2019-07-18,4,43,2040,0.86,2,,True,True,False
2155,2155,Ludmila Tomášková,F,2019-01-11,4,231,2040,4.62,0,,False,True,True
2156,2156,Ludmila Havlíčková,F,2017-07-13,6,48,2120,0.96,2,,True,True,False
2157,2157,Ludmila Tesařová,F,2021-06-01,2,90,0,1.8,3,,True,False,False
2158,2158,Ludmila Kočová,F,2018-12-03,4,-95,2040,0.0,2,,True,True,False
2159,2159,Ludmila Šťastná,F,2021-03-01,2,182,0,3.64,3,,True,False,False
2160,2160,Marcela Nováková,F,2021-02-06,2,205,0,4.1,2,,True,False,False
2161,2161,Marcela Svobodová,F,2016-06-05,7,86,2160,1.72,0,,True,False,False
2162,2162,Marcela Novotná,F,2016-07-03,7,58,2160,1.16,2,,True,False,False
2163,2163,Marcela Dvořáková,F,2018-04-18,5,134,2080,2.68,2,,True,True,False
2164,2164,Marcela Černá,F,2018-09-08,4,-9,2040,0.0,0,,True,True,False
2165,2165,Marcela Procházková,F,2020-09-14,2,-15,1000,0.0,2,,True,False,False
2166,2166,Marcela Kučerová,F,2020-07-16,3,45,2000,0.9,1,,True,True,False
2167,2167,Marcela Veselá,F,2020-12-25,2,-117,1000,0.0,3,,True,False,False
2168,2168,Marcela Horáková,F,2019-12-20,3,-112,2000,0.0,3,,True,True,False
2169,2169,Marcela Němcová,F,2021-03-29,2,154,0,3.08,2,,True,False,False
2170,2170,Marcela Křížová,F,2020-07-09,3,52,2000,1.04,0,,True,True,False
2171,2171,Marcela Malá,F,2016-08-18,7,12,2160,0.24,3,,True,False,False
2172,2172,Marcela Pospíšilová,F,2016-10-23,6,-54,2120,0.0,0,,True,True,False
2173,2173,Marcela Marešová,F,2021-05-19,2,103,0,2.06,2,,True,False,False
2174,2174,Marcela Růžičková,F,2020-01-23,3,220,2000,4.4,2,2.0,True,True,False
2175,2175,Marcela Bílá,F,2019-06-06,4,85,2040,1.7,0,,True,True,False
2176,2176,Marcela Konečná,F,2018-04-30,5,122,2080,2.44,3,,True,True,False
2177,2177,Marcela Kadlecová,F,2021-04-06,2,146,0,2.92,3,,True,False,False
2178,2178,Marcela Tichá,F,2020-04-15,3,137,2000,2.74,3,,True,True,False
2179,2179,Marcela Matějová,F,2017-07-25,6,36,2120,0.72,2,,True,True,False
2180,2180,Marcela Jelínková,F,2019-03-18,4,165,2040,3.3000000000000003,1,,True,True,True
2181,2181,Marcela Urbanová,F,2018-11-11,4,-73,2040,0.0,0,,True,True,False
2182,2182,Marcela Hájková,F,2017-04-26,6,126,2120,2.52,0,,False,True,False
2183,2183,Marcela Pechová,F,2019-12-10,3,-102,2000,0.0,3,,True,True,False
2184,2184,Marcela Šimková,F,2020-02-24,3,188,2000,3.7600000000000002,2,,True,True,False
2185,2185,Marcela Hlaváčková,F,2019-06-04,4,87,2040,1.74,2,,True,True,False
2186,2186,Marcela Králová,F,2019-08-06,4,24,2040,0.48,0,,True,True,False
2187,2187,Marcela Vondráčková,F,2019-02-08,4,203,2040,4.0600000000000005,0,,True,True,False
2188,2188,Marcela Zábranská,F,2019-10-13,3,-44,2000,0.0,3,,True,True,False
2189,2189,Marcela Marečková,F,2017-03-13,6,170,2120,3.4,3,,True,True,False
2190,2190,Marcela Rýdlová,F,2021-02-22,2,189,0,3.7800000000000002,2,,False,False,False
2191,2191,Marcela Benešová,F,2018-03-04,5,179,2080,3.58,0,,True,True,False
2192,2192,Marcela Kopecká,F,2021-08-15,2,15,0,0.3,2,,True,False,False
2193,2193,Marcela Křenková,F,2017-05-30,6,92,2120,1.84,2,,True,True,False
2194,2194,Marcela Vlčková,F,2020-10-13,2,-44,1000,0.0,0,,True,False,False
2195,2195,Marcela Tomášková,F,2020-05-01,3,121,2000,2.42,0,,True,True,False
2196,2196,Marcela Havlíčková,F,2017-02-26,6,185,2120,3.7,3,,True,True,False
2197,2197,Marcela Tesařová,F,2018-04-30,5,122,2080,2.44,0,,True,True,False
2198,2198,Marcela Kočová,F,2017-07-19,6,42,2120,0.84,0,,False,True,False
2199,2199,Marcela Šťastná,F,2019-08-24,4,6,2040,0.12,0,,True,True,False
2200,2200,Marta Nováková,F,2019-03-06,4,177,2040,3.54,1,,True,True,False
2201,2201,Marta Svobodová,F,2021-07-12,2,49,0,0.98,3,,True,False,False
2202,2202,Marta Novotná,F,2021-02-04,2,207,0,4.14,3,,True,False,False
2203,2203,Marta Dvořáková,F,2017-04-05,6,147,2120,2.94,3,,False,True,False
2204,2204,Marta Černá,F,2021-02-13,2,198,0,3.96,2,,True,False,True
2205,2205,Marta Procházková,F,2019-07-02,4,59,2040,1.18,2,,True,True,False
2206,2206,Marta Kučerová,F,2018-11-04,4,-66,2040,0.0,3,,True,True,True
2207,2207,Marta Veselá,F,2017-03-22,6,161,2120,3.22,1,,True,True,False
2208,2208,Marta Horáková,F,2017-11-19,5,-81,2080,0.0,2,,True,True,False
2209,2209,Marta Němcová,F,2019-01-28,4,214,2040,4.28,0,,True,True,False
2210,2210,Marta Křížová,F,2016-12-28,6,-120,2120,0.0,0,3.0,True,True,False
2211,2211,Marta Malá,F,2019-01-01,4,241,2040,4.82,1,,True,True,False
2212,2212,Marta Pospíšilová,F,2019-07-24,4,37,2040,0.74,0,,True,True,False
2213,2213,Marta Marešová,F,2018-05-29,5,93,2080,1.86,1,,True,True,False
2214,2214,Marta Růžičková,F,2016-08-18,7,12,2160,0.24,2,,True,False,False
2215,2215,Marta Bílá,F,2020-11-08,2,-70,1000,0.0,3,,True,False,False
2216,2216,Marta Konečná,F,2021-01-12,2,230,0,4.6000000000000005,2,,True,False,False
2217,2217,Marta Kadlecová,F,2017-01-25,6,217,2120,4.34,3,,True,True,False
2218,2218,Marta Tichá,F,2021-08-16,2,14,0,0.28,2,,True,False,False
2219,2219,Marta Matějová,F,2020-05-27,3,95,2000,1.9000000000000001,3,,True,True,False
2220,2220,Marta Jelínková,F,2016-09-26,6,-27,2120,0.0,2,,True,True,False
2221,2221,Marta Urbanová,F,2021-03-18,2,165,0,3.3000000000000003,3,,True,False,True
2222,2222,Marta Hájková,F,2017-09-08,5,-9,2080,0.0,3,,True,True,False
2223,2223,Marta Pechová,F,2017-07-24,6,37,2120,0.74,0,,True,True,False
2224,2224,Marta Šimková,F,2018-05-13,5,109,2080,2.18,0,,True,True,False
2225,2225,Marta Hlaváčková,F,2021-06-23,2,68,0,1.36,3,,True,False,False
2226,2226,Marta Králová,F,2018-12-22,4,-114,2040,0.0,1,,True,True,False
2227,2227,Marta Vondráčková,F,2019-10-08,3,-39,2000,0.0,1,,True,True,False
2228,2228,Marta Zábranská,F,2021-01-29,2,213,0,4.26,3,,True,False,False
2229,2229,Marta Marečková,F,2016-06-03,7,88,2160,1.76,3,,True,False,False
2230,2230,Marta Rýdlová,F,2020-12-19,2,-111,1000,0.0,3,,True,False,False
2231,2231,Marta Benešová,F,2020-12-16,2,-108,1000,0.0,2,,True,False,False
2232,2232,Marta Kopecká,F,2018-07-26,5,35,2080,0.7000000000000001,0,,True,True,False
2233,2233,Marta Křenková,F,2020-08-23,3,7,2000,0.14,2,,True,True,False
2234,2234,Marta Vlčková,F,2019-07-05,4,56,2040,1.12,3,,True,True,False
2235,2235,Marta Tomášková,F,2018-10-11,4,-42,2040,0.0,3,,False,True,False
2236,2236,Marta Havlíčková,F,2018-09-21,4,-22,2040,0.0,3,,True,True,False
2237,2237,Marta Tesařová,F,2020-12-01,2,-93,1000,0.0,2,,True,False,False
2238,2238,Marta Kočová,F,2021-07-23,2,38,0,0.76,1,,True,False,False
2239,2239,Marta Šťastná,F,2017-09-11,5,-12,2080,0.0,1,,True,True,False
2240,2240,Michaela Nováková,F,2020-07-21,3,40,2000,0.8,3,3.0,True,True,False
2241,2241,Michaela Svobodová,F,2018-12-17,4,-109,2040,0.0,2,,True,True,False
2242,2242,Michaela Novotná,F,2017-12-25,5,-117,2080,0.0,2,,True,True,False
2243,2243,Michaela Dvořáková,F,2019-11-30,3,-92,2000,0.0,0,,True,True,False
2244,2244,Michaela Černá,F,2020-12-08,2,-100,1000,0.0,0,1.0,True,False,False
2245,2245,Michaela Procházková,F,2017-07-26,6,35,2120,0.7000000000000001,0,,True,True,False
2246,2246,Michaela Kučerová,F,2017-12-21,5,-113,2080,0.0,1,,True,True,False
2247,2247,Michaela Veselá,F,2021-02-07,2,204,0,4.08,1,,True,False,False
2248,2248,Michaela Horáková,F,2020-12-31,2,-123,1000,0.0,0,,True,False,False
2249,2249,Michaela Němcová,F,2016-08-18,7,12,2160,0.24,2,,True,False,False
2250,2250,Michaela Křížová,F,2018-08-04,5,26,2080,0.52,0,,True,True,False
2251,2251,Michaela Malá,F,2019-03-04,4,179,2040,3.58,2,,True,True,False
2252,2252,Michaela Pospíšilová,F,2016-07-31,7,30,2160,0.6,3,,True,False,False
2253,2253,Michaela Marešová,F,2020-12-11,2,-103,1000,0.0,2,,True,False,False
2254,2254,Michaela Růžičková,F,2017-05-12,6,110,2120,2.2,2,,True,True,False
2255,2255,Michaela Bílá,F,2018-09-20,4,-21,2040,0.0,2,,False,True,False
2256,2256,Michaela Konečná,F,2017-07-03,6,58,2120,1.16,1,,True,True,False
2257,2257,Michaela Kadlecová,F,2020-11-03,2,-65,1000,0.0,2,,True,False,False
2258,2258,Michaela Tichá,F,2020-06-24,3,67,2000,1.34,1,,True,True,False
2259,2259,Michaela Matějová,F,2020-05-24,3,98,2000,1.96,0,,True,True,False
2260,2260,Michaela Jelínková,F,2021-06-15,2,76,0,1.52,3,,True,False,False
2261,2261,Michaela Urbanová,F,2016-11-27,6,-89,2120,0.0,2,,True,True,False
2262,2262,Michaela Hájková,F,2018-06-27,5,64,2080,1.28,0,,True,True,False
2263,2263,Michaela Pechová,F,2016-09-18,6,-19,2120,0.0,0,,True,True,False
2264,2264,Michaela Šimková,F,2021-06-02,2,89,0,1.78,3,,True,False,False
2265,2265,Michaela Hlaváčková,F,2021-04-27,2,125,0,2.5,3,,True,False,False
2266,2266,Michaela Králová,F,2021-05-25,2,97,0,1.94,3,,True,False,False
2267,2267,Michaela Vondráčková,F,2016-11-14,6,-76,2120,0.0,1,,True,True,False
2268,2268,Michaela Zábranská,F,2017-12-07,5,-99,2080,0.0,2,,True,True,True
2269,2269,Michaela Marečková,F,2017-10-10,5,-41,2080,0.0,3,,True,True,False
2270,2270,Michaela Rýdlová,F,2019-08-09,4,21,2040,0.42,0,,False,True,False
2271,2271,Michaela Benešová,F,2018-01-29,5,213,2080,4.26,0,,True,True,False
2272,2272,Michaela Kopecká,F,2017-05-24,6,98,2120,1.96,3,,True,True,False
2273,2273,Michaela Křenková,F,2017-08-10,6,20,2120,0.4,3,2.0,True,True,False
2274,2274,Michaela Vlčková,F,2020-07-06,3,55,2000,1.1,1,,True,True,False
2275,2275,Michaela Tomášková,F,2019-02-18,4,193,2040,3.86,3,,True,True,False
2276,2276,Michaela Havlíčková,F,2017-11-06,5,-68,2080,0.0,0,,True,True,False
2277,2277,Michaela Tesařová,F,2020-10-14,2,-45,1000,0.0,0,,True,False,False
2278,2278,Michaela Kočová,F,2019-06-08,4,83,2040,1.6600000000000001,1,,True,True,False
2279,2279,Michaela Šťastná,F,2016-12-24,6,-116,2120,0.0,1,,True,True,False
2280,2280,Monika Nováková,F,2020-11-23,2,-85,1000,0.0,1,,True,False,False
2281,2281,Monika Svobodová,F,2019-05-02,4,120,2040,2.4,1,3.0,True,True,False
2282,2282,Monika Novotná,F,2017-02-24,6,187,2120,3.74,0,,True,True,False
2283,2283,Monika Dvořáková,F,2017-11-27,5,-89,2080,0.0,1,,True,True,False
2284,2284,Monika Černá,F,2017-07-24,6,37,2120,0.74,2,,True,True,False
2285,2285,Monika Procházková,F,2018-03-23,5,160,2080,3.2,1,2.0,True,True,False
2286,2286,Monika Kučerová,F,2021-03-13,2,170,0,3.4,2,,True,False,False
2287,2287,Monika Veselá,F,2018-01-29,5,213,2080,4.26,0,,True,True,False
2288,2288,Monika Horáková,F,2019-09-16,3,-17,2000,0.0,0,,True,True,False
2289,2289,Monika Němcová,F,2016-11-25,6,-87,2120,0.0,0,,True,True,False
2290,2290,Monika Křížová,F,2017-12-02,5,-94,2080,0.0,3,,True,True,False
2291,2291,Monika Malá,F,2018-04-07,5,145,2080,2.9,3,,True,True,False
2292,2292,Monika Pospíšilová,F,2017-02-18,6,193,2120,3.86,0,,True,True,False
2293,2293,Monika Marešová,F,2016-06-30,7,61,2160,1.22,3,,True,False,False
2294,2294,Monika Růžičková,F,2019-02-01,4,210,2040,4.2,0,,False,True,False
2295,2295,Monika Bílá,F,2018-04-17,5,135,2080,2.7,1,,True,True,False
2296,2296,Monika Konečná,F,2016-10-28,6,-59,2120,0.0,2,,True,True,False
2297,2297,Monika Kadlecová,F,2019-08-17,4,13,2040,0.26,0,,True,True,False
2298,2298,Monika Tichá,F,2021-08-21,2,9,0,0.18,2,,True,False,False
2299,2299,Monika Matějová,F,2018-02-28,5,183,2080,3.66,3,,True,True,False
2300,2300,Monika Jelínková,F,2018-12-12,4,-104,2040,0.0,1,,True,True,False
2301,2301,Monika Urbanová,F,2016-11-18,6,-80,2120,0.0,0,3.0,True,True,False
2302,2302,Monika Hájková,F,2020-06-27,3,64,2000,1.28,3,,True,True,False
2303,2303,Monika Pechová,F,2016-08-13,7,17,2160,0.34,3,,True,False,False
2304,2304,Monika Šimková,F,2017-09-09,5,-10,2080,0.0,0,,True,True,False
2305,2305,Monika Hlaváčková,F,2018-07-23,5,38,2080,0.76,2,,True,True,False
2306,2306,Monika Králová,F,2016-07-08,7,53,2160,1.06,2,,True,False,False
2307,2307,Monika Vondráčková,F,2021-04-28,2,124,0,2.48,3,,True,False,False
2308,2308,Monika Zábranská,F,2019-11-22,3,-84,2000,0.0,2,,False,True,False
2309,2309,Monika Marečková,F,2021-04-20,2,132,0,2.64,0,,True,False,True
2310,2310,Monika Rýdlová,F,2018-06-08,5,83,2080,1.6600000000000001,2,,True,True,False
2311,2311,Monika Benešová,F,2017-06-28,6,63,2120,1.26,3,,False,True,False
2312,2312,Monika Kopecká,F,2017-06-29,6,62,2120,1.24,0,,True,True,False
2313,2313,Monika Křenková,F,2021-02-24,2,187,0,3.74,3,,True,False,False
2314,2314,Monika Vlčková,F,2019-08-31,3,-1,2000,0.0,0,,True,True,False
2315,2315,Monika Tomášková,F,2019-10-05,3,-36,2000,0.0,1,,True,True,False
2316,2316,Monika Havlíčková,F,2018-06-07,5,84,2080,1.68,2,,False,True,False
2317,2317,Monika Tesařová,F,2020-05-24,3,98,2000,1.96,2,,True,True,False
2318,2318,Monika Kočová,F,2021-08-01,2,29,0,0.58,2,,True,False,False
2319,2319,Monika Šťastná,F,2019-04-30,4,122,2040,2.44,2,,True,True,False
2320,2320,Natálie Nováková,F,2019-10-06,3,-37,2000,0.0,3,,True,True,False
2321,2321,Natálie Svobodová,F,2016-11-14,6,-76,2120,0.0,2,,True,True,False
2322,2322,Natálie Novotná,F,2017-10-02,5,-33,2080,0.0,2,,True,True,True
2323,2323,Natálie Dvořáková,F,2021-04-19,2,133,0,2.66,3,,True,False,False
2324,2324,Natálie Černá,F,2019-09-15,3,-16,2000,0.0,2,,True,True,False
2325,2325,Natálie Procházková,F,2017-02-02,6,209,2120,4.18,1,,True,True,False
2326,2326,Natálie Kučerová,F,2016-10-21,6,-52,2120,0.0,2,,True,True,False
2327,2327,Natálie Veselá,F,2017-07-05,6,56,2120,1.12,3,,True,True,False
2328,2328,Natálie Horáková,F,2021-05-09,2,113,0,2.2600000000000002,2,,True,False,False
2329,2329,Natálie Němcová,F,2020-12-06,2,-98,1000,0.0,1,,True,False,False
2330,2330,Natálie Křížová,F,2017-06-21,6,70,2120,1.4000000000000001,0,,True,True,False
2331,2331,Natálie Malá,F,2016-12-14,6,-106,2120,0.0,1,,True,True,False
2332,2332,Natálie Pospíšilová,F,2017-01-12,6,230,2120,4.6000000000000005,0,,True,True,False
2333,2333,Natálie Marešová,F,2018-03-01,5,182,2080,3.64,3,,True,True,False
2334,2334,Natálie Růžičková,F,2018-04-10,5,142,2080,2.84,3,,True,True,False
2335,2335,Natálie Bílá,F,2020-11-28,2,-90,1000,0.0,3,,True,False,False
2336,2336,Natálie Konečná,F,2019-11-29,3,-91,2000,0.0,2,,True,True,False
2337,2337,Natálie Kadlecová,F,2021-05-01,2,121,0,2.42,3,,True,False,False
2338,2338,Natálie Tichá,F,2019-07-04,4,57,2040,1.1400000000000001,0,,True,True,False
2339,2339,Natálie Matějová,F,2017-07-18,6,43,2120,0.86,0,,True,True,False
2340,2340,Natálie Jelínková,F,2020-03-17,3,166,2000,3.3200000000000003,0,,True,True,False
2341,2341,Natálie Urbanová,F,2020-06-10,3,81,2000,1.62,1,,True,True,False
2342,2342,Natálie Hájková,F,2019-12-20,3,-112,2000,0.0,3,,True,True,False
2343,2343,Natálie Pechová,F,2018-04-05,5,147,2080,2.94,3,,False,True,False
2344,2344,Natálie Šimková,F,2019-11-15,3,-77,2000,0.0,1,,True,True,False
2345,2345,Natálie Hlaváčková,F,2016-09-05,6,-6,2120,0.0,2,,True,True,False
2346,2346,Natálie Králová,F,2016-08-09,7,21,2160,0.42,2,,False,False,False
2347,2347,Natálie Vondráčková,F,2021-02-28,2,183,0,3.66,0,,True,False,False
2348,2348,Natálie Zábranská,F,2018-12-17,4,-109,2040,0.0,0,,True,True,False
2349,2349,Natálie Marečková,F,2018-10-16,4,-47,2040,0.0,1,,True,True,False
2350,2350,Natálie Rýdlová,F,2020-05-29,3,93,2000,1.86,0,,True,True,False
2351,2351,Natálie Benešová,F,2017-01-14,6,228,2120,4.5600000000000005,1,,True,True,False
2352,2352,Natálie Kopecká,F,2021-04-28,2,124,0,2.48,3,,True,False,False
2353,2353,Natálie Křenková,F,2016-11-09,6,-71,2120,0.0,3,,True,True,False
2354,2354,Natálie Vlčková,F,2018-11-20,4,-82,2040,0.0,0,,True,True,False
2355,2355,Natálie Tomášková,F,2019-02-24,4,187,2040,3.74,2,,True,True,False
2356,2356,Natálie Havlíčková,F,2021-06-11,2,80,0,1.6,0,2.0,True,False,False
2357,2357,Natálie Tesařová,F,2017-11-11,5,-73,2080,0.0,0,,True,True,False
2358,2358,Natálie Kočová,F,2019-10-28,3,-59,2000,0.0,1,,True,True,False
